province_code,order,number,name,hall_postcode,hall_town,meets_text,installation_text,source_url
east_kent,allied_masonic,54,Invicta,ME7 4DG,,"Fourth Monday in October (Installation), third Monday in February and second Monday in June",,http://amdkent.uk/councils.html
east_kent,allied_masonic,65,Canterbury,CT1 2DA,,"Second Friday in November (Installation), first Friday in June and second Friday in September",,http://amdkent.uk/councils.html
east_kent,allied_masonic,99,Ashford,TN24 8JR,,"Fourth Wednesday in July (Installation), first Wednesday in September and first fifth Tuesday",,http://amdkent.uk/councils.html
east_kent,allied_masonic,210,White Cliffs of Dover,CT17 9DA,,"Fourth Monday in March (Installation), fourth Monday in June and third Monday in September",,http://amdkent.uk/councils.html
east_kent,allied_masonic,273,Roy Albert John Williams,ME7 4DG,,The 4th Monday in July (Installation) and 2nd Saturday in December (morning meeting),,http://amdkent.uk/councils.html
