province_code,order,number,name,hall_postcode,hall_town,meets_text,installation_text,source_url
bedfordshire,knights_templar,260,Ampthill Preceptory,,Kempston,,,"https://catalogue.wmlmt.org.uk/wiki/Provincial_Priory_of_Northampton,_Huntingdon_&_Bedford"
bedfordshire,knights_templar,557,Kingsbury Preceptory,,Dunstable,,,"https://catalogue.wmlmt.org.uk/wiki/Provincial_Priory_of_Northampton,_Huntingdon_&_Bedford"
bedfordshire,knights_templar,601,Richard de Montfichet Preceptory,,Biggleswade,,,"https://catalogue.wmlmt.org.uk/wiki/Provincial_Priory_of_Northampton,_Huntingdon_&_Bedford"
