province_code,order,number,name,hall_postcode,hall_town,meets_text,installation_text,source_url
staffordshire,red_cross_constantine,320,St Chad,ST16 3AJ,,"3rd Fri Jan, Apl (E), Oct",,https://rccwestmids.masonicwebsite.org/conclaves-in-division/
staffordshire,red_cross_constantine,361,St Mark,,Kidsgrove,"4th Mon Sept (E), Feb, 4th Wed May",,https://rccwestmids.masonicwebsite.org/conclaves-in-division/
