province_code,order,number,name,hall_postcode,hall_town,meets_text,installation_text,source_url
bedfordshire,mark_lodge,405,Lea,,Luton,1st Thursday in March and October and on the 3rd Thursday of November,October,https://nhbm.org.uk/lodge-list/
bedfordshire,mark_lodge,434,Stuart,,Bedford,"3rd Thursday in February, April and October",October,https://nhbm.org.uk/lodge-list/
bedfordshire,mark_lodge,1396,Ampthill,,Ampthill,"last Friday in February, May and October",May,https://nhbm.org.uk/lodge-list/
bedfordshire,mark_lodge,1507,Sir John Cotton,,Biggleswade,2nd Monday in June and September and the 1st Monday in December,December,https://nhbm.org.uk/lodge-list/
bedfordshire,mark_lodge,1538,Chiltern,,Dunstable,"1st Tuesday in April, July and November",July,https://nhbm.org.uk/lodge-list/
bedfordshire,mark_lodge,1633,Camestone-Inglefield,,Bedford,3rd Saturday in September and November and the 4th Saturday in April,April,https://nhbm.org.uk/lodge-list/
bedfordshire,mark_lodge,1755,Kipling and Burns,,Dunstable,"2nd Wednesday in September, December and April",September,https://nhbm.org.uk/lodge-list/
