province_code,order,number,name,hall_postcode,hall_town,meets_text,installation_text,source_url,directory_url,catalogue_url
sussex,craft_lodge,4104,Old Brightonian Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4307,Royal Pavilion Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4419,Andredesweald Lodge,,Battle,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4426,Lodge St. Michael,,St Leonards,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4460,Midhurst Lodge,,Midhurst,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4499,Tilsmore Lodge,,Burwash Weald,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4655,St. Andrew's Lodge,,Steyning,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4754,Peacehaven Lodge,,Peacehaven,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4815,Lodge of Harmony,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4870,Verity Lodge,,Eastbourne,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4898,Bexhill Lodge,,Bexhill,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4905,Richard Collyer Lodge,,Horsham,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4937,Hurst Johnian Lodge,,Hurstpierpoint,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4946,Old Eastbournian Lodge,,Eastbourne,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4961,Rottingdean Lodge,,Peacehaven,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4962,Temple Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,4995,Burgess Hill Lodge,,Uckfield,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,5059,Michelham Priory Lodge,,Herstmonceux,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,5223,Brighton and Hove Civic Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,5237,Cissbury Lodge,,Worthing,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,5240,Forest Oak Lodge,,Crawley,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,5273,Senlac Lodge,,St Leonards,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,5413,Felpham Lodge,,Bognor Regis,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
