province_code,order,number,name,hall_postcode,hall_town,meets_text,installation_text,source_url
cornwall,knights_templar,90,Restormel Preceptory,,Hayle,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Priory_of_Devonshire_&_Cornwall
cornwall,knights_templar,480,Launceston Castle Preceptory,,Launceston,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Priory_of_Devonshire_&_Cornwall
cornwall,knights_templar,611,St. John of Jerusalem Preceptory,,Newquay,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Priory_of_Devonshire_&_Cornwall
cornwall,knights_templar,625,Tamar Preceptory of Installed Preceptors,,Launceston,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Priory_of_Devonshire_&_Cornwall
