province_code,order,number,name,hall_postcode,hall_town,meets_text,installation_text,source_url
sussex,royal_ark_mariner,453,Broadwater Lodge,,"Worthing on 4th Wednesday in January (I), May and 3rd Wednesday in September",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,484,Eastbourne Lodge,,"Eastbourne on 3rd Friday of February, April, 2nd Wednesday of October (I)",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,568,Regnum Lodge,,"Chichester on 2nd Thursday of March, 2nd Monday of May and 3rd Monday of October (I)",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,631,Thornton Lodge,,"Uckfield on 1st Friday of February, May, November (I)",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,703,Hothampton Lodge,,"Bognor Regis on 4th Monday of March, October, 2nd Wednesday of May (I)",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,918,Rottingdean Lodge,,"Peacehaven on 2nd Monday of February, May, November (I)",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,1058,Bexhill Lodge,,"Bexhill on 4th Thursday of February (I), April, November",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,1086,Abbey Lodge,,Battle,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Mark_Master_Masons_of_Sussex
sussex,royal_ark_mariner,1117,Hampton Parva Lodge,,"Littlehampton on 3rd Monday of February (I), April, October",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,1158,Sussex Installed Commanders Lodge,,"Brighton 4th Thursday of May (I), last Wednesday of October",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,1234,Hailsham Lodge,,"Herstmonceux on 2nd Friday of February, April(I), October",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,1241,Earl of Courtown Lodge,,"East Grinstead on 2nd Monday of March (I), May, November",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,1245,Pulborough Lodge,,"Pulborough on 1st Tuesday of February, 3rd Tuesday of May (I), 1st Monday of December",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,1490,Harold W Richardson Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Mark_Master_Masons_of_Sussex
sussex,royal_ark_mariner,1520,St. Margaret of Antioch Lodge,,"Ifield on 3rd Saturday of February, April, November (I)",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,1795,James Webster Lodge,,"Brighton on 2nd Monday of January (I), 1st Monday of April, July",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,1831,Thomas à Becket Lodge,,"Worthing on 3rd Wednesday of January, March, May (I)",,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,1876,Clifford W Jeapes Lodge,,Peacehaven on 1st Thursday of June (I) and 4th Wednesday of November,,,https://sussexmark.org.uk/ram/
sussex,royal_ark_mariner,1898,West Sussex Installed Commanders Lodge,,Chichester on 2nd Saturday of January and 2nd Friday of May (I),,,https://sussexmark.org.uk/ram/
