province_code,slug,name,kind,address_line_1,address_line_2,town,county,postcode,country,telephone,email,website_url,source_url,ugle_url
isle_of_man,,Castletown Masonic Hall,hall,Hope Street,,Castletown,,IM9 1AP,Isle of Man,,,,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-isle-man-masonic-hall-hope-street,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-isle-man-masonic-hall-hope-street
isle_of_man,,Douglas Freemasons' Hall,hall,Woodbourne Road,,Douglas,,IM2 3EE,Isle of Man,,,,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-isle-man-freemasons-hall-woodbourne-road,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-isle-man-freemasons-hall-woodbourne-road
isle_of_man,,Peel Masonic Hall,hall,42 Stanley Road,,Peel,,IM5 1NY,Isle of Man,,,,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-isle-man-masonic-hall-42-stanley-road,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-isle-man-masonic-hall-42-stanley-road
isle_of_man,,Ramsey Freemasons' Hall,hall,Lezayre Road,,Ramsey,,IM8 2LN,Isle of Man,,,,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-isle-man-freemasons-hall-lezayre-road,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-isle-man-freemasons-hall-lezayre-road
